@RELATION pacman-training

@ATTRIBUTE pacman_x NUMERIC
@ATTRIBUTE pacman_y NUMERIC
@ATTRIBUTE living_ghosts NUMERIC
@ATTRIBUTE num_food NUMERIC
@ATTRIBUTE move_west NUMERIC
@ATTRIBUTE move_east NUMERIC
@ATTRIBUTE move_north NUMERIC
@ATTRIBUTE move_south NUMERIC
@ATTRIBUTE move_stop NUMERIC
@ATTRIBUTE ghost1_x NUMERIC
@ATTRIBUTE ghost1_y NUMERIC
@ATTRIBUTE ghost1_distance NUMERIC
@ATTRIBUTE ghost1_alive NUMERIC
@ATTRIBUTE ghost2_x NUMERIC
@ATTRIBUTE ghost2_y NUMERIC
@ATTRIBUTE ghost2_distance NUMERIC
@ATTRIBUTE ghost2_alive NUMERIC
@ATTRIBUTE ghost3_x NUMERIC
@ATTRIBUTE ghost3_y NUMERIC
@ATTRIBUTE ghost3_distance NUMERIC
@ATTRIBUTE ghost3_alive NUMERIC
@ATTRIBUTE ghost4_x NUMERIC
@ATTRIBUTE ghost4_y NUMERIC
@ATTRIBUTE ghost4_distance NUMERIC
@ATTRIBUTE ghost4_alive NUMERIC
@ATTRIBUTE closest_food NUMERIC
@ATTRIBUTE score_now NUMERIC
@ATTRIBUTE living_ghosts_after NUMERIC
@ATTRIBUTE num_food_after NUMERIC
@ATTRIBUTE ghost1_distance_after NUMERIC
@ATTRIBUTE ghost1_alive_after NUMERIC
@ATTRIBUTE ghost2_distance_after NUMERIC
@ATTRIBUTE ghost2_alive_after NUMERIC
@ATTRIBUTE ghost3_distance_after NUMERIC
@ATTRIBUTE ghost3_alive_after NUMERIC
@ATTRIBUTE ghost4_distance_after NUMERIC
@ATTRIBUTE ghost4_alive_after NUMERIC
@ATTRIBUTE closest_food_after NUMERIC
@ATTRIBUTE score_after NUMERIC

@ATTRIBUTE action_taken {West, East, North, South, Stop}

@DATA
8, 8, 3, 0, 0, 1, 1, 1, 1, 5, 9, 4, 1, 3, 1, 0, 0, 17, 6, 11, 1, 25, 13, 22, 1, 0, 165, 3, 0, 5, 1, 0, 0, 10, 1, 23, 1, 0, 164, South
8, 7, 3, 0, 0, 1, 1, 1, 1, 5, 9, 5, 1, 3, 1, 0, 0, 17, 6, 10, 1, 25, 13, 23, 1, 0, 164, 3, 0, 6, 1, 0, 0, 9, 1, 24, 1, 0, 163, South
8, 6, 3, 0, 1, 1, 1, 1, 1, 5, 9, 6, 1, 3, 1, 0, 0, 17, 6, 9, 1, 25, 13, 24, 1, 0, 163, 3, 0, 5, 1, 0, 0, 10, 1, 25, 1, 0, 162, West
7, 6, 3, 0, 1, 1, 0, 0, 1, 5, 9, 5, 1, 3, 1, 0, 0, 17, 6, 10, 1, 25, 13, 25, 1, 0, 162, 3, 0, 4, 1, 0, 0, 11, 1, 26, 1, 0, 161, West
6, 6, 3, 0, 1, 1, 1, 0, 1, 5, 9, 4, 1, 3, 1, 0, 0, 17, 6, 11, 1, 25, 13, 26, 1, 0, 161, 3, 0, 3, 1, 0, 0, 12, 1, 25, 1, 0, 160, North
6, 7, 3, 0, 1, 0, 1, 1, 1, 5, 9, 3, 1, 3, 1, 0, 0, 17, 6, 12, 1, 25, 13, 25, 1, 0, 160, 3, 0, 2, 1, 0, 0, 13, 1, 24, 1, 0, 159, North
6, 8, 3, 0, 1, 0, 1, 1, 1, 5, 9, 2, 1, 3, 1, 0, 0, 17, 6, 13, 1, 25, 13, 24, 1, 0, 159, 3, 0, 1, 1, 0, 0, 14, 1, 23, 1, 0, 158, North
6, 9, 3, 0, 1, 0, 1, 1, 1, 5, 9, 1, 1, 3, 1, 0, 0, 17, 6, 14, 1, 25, 13, 23, 1, 0, 158, 2, 0, 0, 0, 0, 0, 15, 1, 24, 1, 0, 357, West
5, 9, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 15, 1, 25, 13, 24, 1, 0, 357, 2, 0, 0, 0, 0, 0, 14, 1, 25, 1, 0, 356, South
5, 8, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 14, 1, 25, 13, 25, 1, 0, 356, 2, 0, 0, 0, 0, 0, 13, 1, 26, 1, 0, 355, South
5, 7, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 13, 1, 25, 13, 26, 1, 0, 355, 2, 0, 0, 0, 0, 0, 12, 1, 27, 1, 0, 354, South
5, 6, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 12, 1, 25, 13, 27, 1, 0, 354, 2, 0, 0, 0, 0, 0, 11, 1, 26, 1, 0, 353, East
6, 6, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 11, 1, 25, 13, 26, 1, 0, 353, 2, 0, 0, 0, 0, 0, 10, 1, 25, 1, 0, 352, East
7, 6, 2, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 10, 1, 25, 13, 25, 1, 0, 352, 2, 0, 0, 0, 0, 0, 9, 1, 24, 1, 0, 351, East
8, 6, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 9, 1, 25, 13, 24, 1, 0, 351, 2, 0, 0, 0, 0, 0, 8, 1, 23, 1, 0, 350, East
9, 6, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 8, 1, 25, 13, 23, 1, 0, 350, 2, 0, 0, 0, 0, 0, 7, 1, 22, 1, 0, 349, East
10, 6, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 7, 1, 25, 13, 22, 1, 0, 349, 2, 0, 0, 0, 0, 0, 6, 1, 21, 1, 0, 348, East
11, 6, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 6, 1, 25, 13, 21, 1, 0, 348, 2, 0, 0, 0, 0, 0, 7, 1, 20, 1, 0, 347, North
11, 7, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 7, 1, 25, 13, 20, 1, 0, 347, 2, 0, 0, 0, 0, 0, 8, 1, 19, 1, 0, 346, North
11, 8, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 8, 1, 25, 13, 19, 1, 0, 346, 2, 0, 0, 0, 0, 0, 9, 1, 18, 1, 0, 345, North
11, 9, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 9, 1, 25, 13, 18, 1, 0, 345, 2, 0, 0, 0, 0, 0, 10, 1, 17, 1, 0, 344, North
11, 10, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 10, 1, 25, 13, 17, 1, 0, 344, 2, 0, 0, 0, 0, 0, 11, 1, 16, 1, 0, 343, North
11, 11, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 11, 1, 25, 13, 16, 1, 0, 343, 2, 0, 0, 0, 0, 0, 12, 1, 15, 1, 0, 342, North
11, 12, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 12, 1, 25, 13, 15, 1, 0, 342, 2, 0, 0, 0, 0, 0, 11, 1, 14, 1, 0, 341, East
12, 12, 2, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 11, 1, 25, 13, 14, 1, 0, 341, 2, 0, 0, 0, 0, 0, 10, 1, 13, 1, 0, 340, East
13, 12, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 10, 1, 25, 13, 13, 1, 0, 340, 2, 0, 0, 0, 0, 0, 9, 1, 14, 1, 0, 339, South
13, 11, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 9, 1, 25, 13, 14, 1, 0, 339, 2, 0, 0, 0, 0, 0, 8, 1, 15, 1, 0, 338, South
13, 10, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 8, 1, 25, 13, 15, 1, 0, 338, 2, 0, 0, 0, 0, 0, 7, 1, 16, 1, 0, 337, South
13, 9, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 7, 1, 25, 13, 16, 1, 0, 337, 2, 0, 0, 0, 0, 0, 6, 1, 17, 1, 0, 336, South
13, 8, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 6, 1, 25, 13, 17, 1, 0, 336, 2, 0, 0, 0, 0, 0, 5, 1, 18, 1, 0, 335, South
13, 7, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 5, 1, 25, 13, 18, 1, 0, 335, 2, 0, 0, 0, 0, 0, 4, 1, 19, 1, 0, 334, South
13, 6, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 4, 1, 25, 13, 19, 1, 0, 334, 2, 0, 0, 0, 0, 0, 3, 1, 18, 1, 0, 333, East
14, 6, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 3, 1, 25, 13, 18, 1, 0, 333, 2, 0, 0, 0, 0, 0, 2, 1, 17, 1, 0, 332, East
15, 6, 2, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 2, 1, 25, 13, 17, 1, 0, 332, 2, 0, 0, 0, 0, 0, 1, 1, 16, 1, 0, 331, East
16, 6, 2, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 1, 1, 25, 13, 16, 1, 0, 331, 1, 0, 0, 0, 0, 0, 0, 0, 15, 1, 0, 530, East
17, 6, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 15, 1, 0, 530, 1, 0, 0, 0, 0, 0, 0, 0, 14, 1, 0, 529, East
18, 6, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 14, 1, 0, 529, 1, 0, 0, 0, 0, 0, 0, 0, 13, 1, 0, 528, East
19, 6, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 13, 1, 0, 528, 1, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 527, East
20, 6, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 12, 1, 0, 527, 1, 0, 0, 0, 0, 0, 0, 0, 11, 1, 0, 526, East
21, 6, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 11, 1, 0, 526, 1, 0, 0, 0, 0, 0, 0, 0, 10, 1, 0, 525, East
22, 6, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 10, 1, 0, 525, 1, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 524, East
23, 6, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 9, 1, 0, 524, 1, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 523, North
23, 7, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 8, 1, 0, 523, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 522, North
23, 8, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 7, 1, 0, 522, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 521, North
23, 9, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 6, 1, 0, 521, 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 520, North
23, 10, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 5, 1, 0, 520, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 519, West
22, 10, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 6, 1, 0, 519, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 518, West
21, 10, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 7, 1, 0, 518, 1, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 517, West
20, 10, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 8, 1, 0, 517, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 516, North
20, 11, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 7, 1, 0, 516, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 515, North
20, 12, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 6, 1, 0, 515, 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 514, North
20, 13, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 5, 1, 0, 514, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 513, North
20, 14, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 6, 1, 0, 513, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 512, North
20, 15, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 7, 1, 0, 512, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 511, East
21, 15, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 6, 1, 0, 511, 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 510, East
22, 15, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 5, 1, 0, 510, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 509, South
22, 14, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 4, 1, 0, 509, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 508, South
22, 13, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 3, 1, 0, 508, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 507, East
23, 13, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 2, 1, 0, 507, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 506, North
23, 14, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 3, 1, 0, 506, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 505, East
24, 14, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 2, 1, 0, 505, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 504, East
25, 14, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 13, 1, 1, 0, 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 703, South
1, 18, 4, 0, 0, 1, 0, 1, 1, 5, 9, 13, 1, 11, 3, 25, 1, 17, 6, 28, 1, 25, 13, 29, 1, 0, 0, 4, 0, 12, 1, 24, 1, 27, 1, 28, 1, 0, -1, South
1, 17, 4, 0, 0, 0, 1, 1, 1, 5, 9, 12, 1, 11, 3, 24, 1, 17, 6, 27, 1, 25, 13, 28, 1, 0, -1, 4, 0, 11, 1, 23, 1, 26, 1, 27, 1, 0, -2, South
1, 16, 4, 0, 0, 1, 1, 1, 1, 5, 9, 11, 1, 11, 3, 23, 1, 17, 6, 26, 1, 25, 13, 27, 1, 0, -2, 4, 0, 10, 1, 22, 1, 25, 1, 26, 1, 0, -3, South
1, 15, 4, 0, 0, 1, 1, 1, 1, 5, 9, 10, 1, 11, 3, 22, 1, 17, 6, 25, 1, 25, 13, 26, 1, 0, -3, 4, 0, 9, 1, 21, 1, 24, 1, 25, 1, 0, -4, South
1, 14, 4, 0, 0, 1, 1, 1, 1, 5, 9, 9, 1, 11, 3, 21, 1, 17, 6, 24, 1, 25, 13, 25, 1, 0, -4, 4, 0, 8, 1, 20, 1, 23, 1, 24, 1, 0, -5, South
1, 13, 4, 0, 0, 0, 1, 1, 1, 5, 9, 8, 1, 11, 3, 20, 1, 17, 6, 23, 1, 25, 13, 24, 1, 0, -5, 4, 0, 7, 1, 19, 1, 22, 1, 25, 1, 0, -6, South
1, 12, 4, 0, 0, 1, 1, 1, 1, 5, 9, 7, 1, 11, 3, 19, 1, 17, 6, 22, 1, 25, 13, 25, 1, 0, -6, 4, 0, 6, 1, 18, 1, 21, 1, 24, 1, 0, -7, East
2, 12, 4, 0, 1, 1, 0, 0, 1, 5, 9, 6, 1, 11, 3, 18, 1, 17, 6, 21, 1, 25, 13, 24, 1, 0, -7, 4, 0, 5, 1, 17, 1, 20, 1, 23, 1, 0, -8, East
3, 12, 4, 0, 1, 1, 0, 0, 1, 5, 9, 5, 1, 11, 3, 17, 1, 17, 6, 20, 1, 25, 13, 23, 1, 0, -8, 4, 0, 4, 1, 16, 1, 19, 1, 22, 1, 0, -9, East
4, 12, 4, 0, 1, 1, 0, 0, 1, 5, 9, 4, 1, 11, 3, 16, 1, 17, 6, 19, 1, 25, 13, 22, 1, 0, -9, 4, 0, 3, 1, 15, 1, 18, 1, 21, 1, 0, -10, East
5, 12, 4, 0, 1, 1, 0, 0, 1, 5, 9, 3, 1, 11, 3, 15, 1, 17, 6, 18, 1, 25, 13, 21, 1, 0, -10, 4, 0, 4, 1, 14, 1, 17, 1, 20, 1, 0, -11, East
6, 12, 4, 0, 1, 1, 0, 0, 1, 5, 9, 4, 1, 11, 3, 14, 1, 17, 6, 17, 1, 25, 13, 20, 1, 0, -11, 4, 0, 5, 1, 13, 1, 16, 1, 19, 1, 0, -12, East
7, 12, 4, 0, 1, 1, 0, 0, 1, 5, 9, 5, 1, 11, 3, 13, 1, 17, 6, 16, 1, 25, 13, 19, 1, 0, -12, 4, 0, 6, 1, 12, 1, 15, 1, 18, 1, 0, -13, East
8, 12, 4, 0, 1, 1, 1, 1, 1, 5, 9, 6, 1, 11, 3, 12, 1, 17, 6, 15, 1, 25, 13, 18, 1, 0, -13, 4, 0, 5, 1, 11, 1, 14, 1, 19, 1, 0, -14, South
8, 11, 4, 0, 0, 1, 1, 1, 1, 5, 9, 5, 1, 11, 3, 11, 1, 17, 6, 14, 1, 25, 13, 19, 1, 0, -14, 4, 0, 4, 1, 10, 1, 13, 1, 20, 1, 0, -15, South
8, 10, 4, 0, 0, 1, 1, 1, 1, 5, 9, 4, 1, 11, 3, 10, 1, 17, 6, 13, 1, 25, 13, 20, 1, 0, -15, 4, 0, 3, 1, 9, 1, 12, 1, 21, 1, 0, -16, South
8, 9, 4, 0, 0, 1, 1, 1, 1, 5, 9, 3, 1, 11, 3, 9, 1, 17, 6, 12, 1, 25, 13, 21, 1, 0, -16, 4, 0, 4, 1, 8, 1, 11, 1, 22, 1, 0, -17, South
8, 8, 4, 0, 0, 1, 1, 1, 1, 5, 9, 4, 1, 11, 3, 8, 1, 17, 6, 11, 1, 25, 13, 22, 1, 0, -17, 4, 0, 5, 1, 7, 1, 10, 1, 23, 1, 0, -18, South
8, 7, 4, 0, 0, 1, 1, 1, 1, 5, 9, 5, 1, 11, 3, 7, 1, 17, 6, 10, 1, 25, 13, 23, 1, 0, -18, 4, 0, 6, 1, 6, 1, 9, 1, 24, 1, 0, -19, South
8, 6, 4, 0, 1, 1, 1, 1, 1, 5, 9, 6, 1, 11, 3, 6, 1, 17, 6, 9, 1, 25, 13, 24, 1, 0, -19, 4, 0, 7, 1, 5, 1, 10, 1, 25, 1, 0, -20, South
8, 5, 4, 0, 0, 1, 1, 1, 1, 5, 9, 7, 1, 11, 3, 5, 1, 17, 6, 10, 1, 25, 13, 25, 1, 0, -20, 4, 0, 8, 1, 4, 1, 11, 1, 26, 1, 0, -21, South
8, 4, 4, 0, 0, 1, 1, 1, 1, 5, 9, 8, 1, 11, 3, 4, 1, 17, 6, 11, 1, 25, 13, 26, 1, 0, -21, 4, 0, 9, 1, 3, 1, 12, 1, 27, 1, 0, -22, South
8, 3, 4, 0, 1, 1, 1, 0, 1, 5, 9, 9, 1, 11, 3, 3, 1, 17, 6, 12, 1, 25, 13, 27, 1, 0, -22, 4, 0, 10, 1, 2, 1, 11, 1, 26, 1, 0, -23, East
9, 3, 4, 0, 1, 1, 1, 0, 1, 5, 9, 10, 1, 11, 3, 2, 1, 17, 6, 11, 1, 25, 13, 26, 1, 0, -23, 4, 0, 11, 1, 1, 1, 10, 1, 25, 1, 0, -24, East
10, 3, 4, 0, 1, 1, 1, 0, 1, 5, 9, 11, 1, 11, 3, 1, 1, 17, 6, 10, 1, 25, 13, 25, 1, 0, -24, 3, 0, 12, 1, 0, 0, 9, 1, 24, 1, 0, 175, East
11, 3, 3, 0, 1, 0, 1, 0, 1, 5, 9, 12, 1, 3, 1, 0, 0, 17, 6, 9, 1, 25, 13, 24, 1, 0, 175, 3, 0, 11, 1, 0, 0, 8, 1, 23, 1, 0, 174, North
11, 4, 3, 0, 1, 0, 1, 1, 1, 5, 9, 11, 1, 3, 1, 0, 0, 17, 6, 8, 1, 25, 13, 23, 1, 0, 174, 3, 0, 10, 1, 0, 0, 7, 1, 22, 1, 0, 173, North
11, 5, 3, 0, 1, 0, 1, 1, 1, 5, 9, 10, 1, 3, 1, 0, 0, 17, 6, 7, 1, 25, 13, 22, 1, 0, 173, 3, 0, 9, 1, 0, 0, 6, 1, 21, 1, 0, 172, North
11, 6, 3, 0, 1, 0, 1, 1, 1, 5, 9, 9, 1, 3, 1, 0, 0, 17, 6, 6, 1, 25, 13, 21, 1, 0, 172, 3, 0, 8, 1, 0, 0, 7, 1, 20, 1, 0, 171, North
11, 7, 3, 0, 1, 0, 1, 1, 1, 5, 9, 8, 1, 3, 1, 0, 0, 17, 6, 7, 1, 25, 13, 20, 1, 0, 171, 3, 0, 7, 1, 0, 0, 8, 1, 19, 1, 0, 170, North
11, 8, 3, 0, 1, 0, 1, 1, 1, 5, 9, 7, 1, 3, 1, 0, 0, 17, 6, 8, 1, 25, 13, 19, 1, 0, 170, 3, 0, 6, 1, 0, 0, 9, 1, 18, 1, 0, 169, North
11, 9, 3, 0, 1, 0, 1, 1, 1, 5, 9, 6, 1, 3, 1, 0, 0, 17, 6, 9, 1, 25, 13, 18, 1, 0, 169, 3, 0, 5, 1, 0, 0, 10, 1, 19, 1, 0, 168, West
10, 9, 3, 0, 1, 1, 1, 1, 1, 5, 9, 5, 1, 3, 1, 0, 0, 17, 6, 10, 1, 25, 13, 19, 1, 0, 168, 3, 0, 4, 1, 0, 0, 11, 1, 20, 1, 0, 167, West
9, 9, 3, 0, 1, 1, 1, 1, 1, 5, 9, 4, 1, 3, 1, 0, 0, 17, 6, 11, 1, 25, 13, 20, 1, 0, 167, 3, 0, 3, 1, 0, 0, 12, 1, 21, 1, 0, 166, West
8, 9, 3, 0, 0, 1, 1, 1, 1, 5, 9, 3, 1, 3, 1, 0, 0, 17, 6, 12, 1, 25, 13, 21, 1, 0, 166, 3, 0, 4, 1, 0, 0, 11, 1, 22, 1, 0, 165, South
8, 8, 3, 0, 0, 1, 1, 1, 1, 5, 9, 4, 1, 3, 1, 0, 0, 17, 6, 11, 1, 25, 13, 22, 1, 0, 165, 3, 0, 5, 1, 0, 0, 10, 1, 23, 1, 0, 164, South
8, 7, 3, 0, 0, 1, 1, 1, 1, 5, 9, 5, 1, 3, 1, 0, 0, 17, 6, 10, 1, 25, 13, 23, 1, 0, 164, 3, 0, 6, 1, 0, 0, 9, 1, 24, 1, 0, 163, South
8, 6, 3, 0, 1, 1, 1, 1, 1, 5, 9, 6, 1, 3, 1, 0, 0, 17, 6, 9, 1, 25, 13, 24, 1, 0, 163, 3, 0, 5, 1, 0, 0, 10, 1, 25, 1, 0, 162, West
7, 6, 3, 0, 1, 1, 0, 0, 1, 5, 9, 5, 1, 3, 1, 0, 0, 17, 6, 10, 1, 25, 13, 25, 1, 0, 162, 3, 0, 4, 1, 0, 0, 11, 1, 26, 1, 0, 161, West
6, 6, 3, 0, 1, 1, 1, 0, 1, 5, 9, 4, 1, 3, 1, 0, 0, 17, 6, 11, 1, 25, 13, 26, 1, 0, 161, 3, 0, 3, 1, 0, 0, 12, 1, 25, 1, 0, 160, North
6, 7, 3, 0, 1, 0, 1, 1, 1, 5, 9, 3, 1, 3, 1, 0, 0, 17, 6, 12, 1, 25, 13, 25, 1, 0, 160, 3, 0, 2, 1, 0, 0, 13, 1, 24, 1, 0, 159, North
6, 8, 3, 0, 1, 0, 1, 1, 1, 5, 9, 2, 1, 3, 1, 0, 0, 17, 6, 13, 1, 25, 13, 24, 1, 0, 159, 3, 0, 1, 1, 0, 0, 14, 1, 23, 1, 0, 158, North
6, 9, 3, 0, 1, 0, 1, 1, 1, 5, 9, 1, 1, 3, 1, 0, 0, 17, 6, 14, 1, 25, 13, 23, 1, 0, 158, 2, 0, 0, 0, 0, 0, 15, 1, 24, 1, 0, 357, West
5, 9, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 15, 1, 25, 13, 24, 1, 0, 357, 2, 0, 0, 0, 0, 0, 14, 1, 25, 1, 0, 356, South
5, 8, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 14, 1, 25, 13, 25, 1, 0, 356, 2, 0, 0, 0, 0, 0, 13, 1, 26, 1, 0, 355, South
5, 7, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 13, 1, 25, 13, 26, 1, 0, 355, 2, 0, 0, 0, 0, 0, 12, 1, 27, 1, 0, 354, South
5, 6, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 12, 1, 25, 13, 27, 1, 0, 354, 2, 0, 0, 0, 0, 0, 11, 1, 26, 1, 0, 353, East
6, 6, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 6, 11, 1, 25, 13, 26, 1, 0, 353, 2, 0, 0, 0, 0, 0, 10, 1, 25, 1, 0, 352, East
